company,rating,review
jackinthebox.com,5,The cashier was very polite & and gave me the Senior discount plus the food was very fresh & she let me know that.
jackinthebox.com,5,"Good Mocha Iced Coffee this time along with 2 Tacos!I would like to thank M. Elena, and the Jack Crew for such Awesome Service!"
jackinthebox.com,1,Specifically I stated NO FRICKIN CHERRY IN NY MILKSHAKE! My order arrived with a CHERRY IN MY MILKSHAKE!I AM ALLERGIC TO CHERRIES!Ordered thru Door dash!IF I DROP DEAD FROM THIS MILKSHAKE MY FAMILY WILL BE SUING!
jackinthebox.com,4,I absolutely love Jack in the Box! Been eating there sence high school back in the early 70's Sadly I have to drive over 30 miles to enjoy it Only complaint It's not very clean inside Other than that I want to see them in Canon City CO PLEAZZE
jackinthebox.com,1,Went to jack box at the beach and bolsa at the 15232 location and the breakfast manager always has the worst additude l ask for a refill of soda and she ignored me at first then I asked again and she told me no so I tired the machine and she turned off the whole machine the when I asked for my receipt she told me I don't care about your receipt and told me to leave or she was going to call the cops when I asked for her name she put her hand over her tag and went to the back
jackinthebox.com,5,"The jumping jack, splash drink needs to come back. I’m in California and the Riverside county area and we need jumping jacks, splash to come back."
jackinthebox.com,1,"This 🤮🤮 is nasty what’s the hype oh in don’t let me get to how I really feel but what restaurant don’t have CHERRY COKE fruit punch Minute Maid, no Orange soda like where is the restaurant from…. Go back"
jackinthebox.com,1,I asked for a breakfast sandwich combo with one slice of cheese and gave me a burger with 3 different slices of cheese in it absolutely horrible place happens all the time
jackinthebox.com,2,"I been hesitating to write a review for about a year but enough is enough, every time you order thru the drive thru, no matter the time of the day, they make you park in front of the store to wait for your order, I been there waiting for a simple hamburger with other 4 cars and they take at least 10 to 15 min to bring out your order, don’t this supposed to be a fast food restaurant, where you mostly go in your 30 min brake?? We have other jack in the boxes around and this is the only restaurant where this has been happening for a long time, it is ridiculous!!"
jackinthebox.com,1,"Cleveland texas- absolutely the worst service ever! Drive thru workers do not speak any English except ok, Rude manager and staff. If it were me... I'd fire them all and start over. Same goes for Conroe Texas."
jackinthebox.com,1,"BS! SCAM! what ever u wanna call it? I got this coupon yesterday at the Jack in the Boxin Santa Cruz, ca for buy oneJUMBO JACK or SUPREMECROISSANT and get one free!call 1-856-876-0461 or visitJackListens.com! BS! SCAM!or whatever u wanna call it?neither one of them work?unfortunately for Jack in the Box people like me review people like Jack in the Box and people like me read the reviews about peoplelike Jack in the Box? not only dothey not come back or tell a friend that the experience was positiveor negative? what did this SCAMcost u? was it worth it or does Jack in the Box even care? they have wasted about 45mins of my time and I saw it coming and ITRUSTED THEM again? Jack in the Box doesn't care about us?"
jackinthebox.com,5,Have had less than par experiences at the Farmington MO jack in the box for the last couple years as they seemed super understaffed and low number of customers.Tonight was like jack in the box of old.  Hot food and good quality.  They still seemed understaffed but managed to keep good quality.  Whoever was working at 7pm on 09/09/23 deserves praise.
jackinthebox.com,1,Coupons are a lie offers that aren't really available this is a consistent thing. Why make deals that ya'll aren't going to obby by it.🤬Date expires 9/24/23
jackinthebox.com,1,Mobile app is useless. Super slow and faulty.  I ordered one sandwich but it insisted on giving me two and did not allow me to remove one of them
jackinthebox.com,1,"The Beans had fell out of the Tiny Tacos, and the Latino Group had Poor English.The Chicken Wraps had turned from Crispy to Uncrispy within the Fridge at home. Yuck!"
jackinthebox.com,1,"The app lies, listing offers that aren’t really available when you go to checkout. This isn’t an infrequent thing, it is consistent, suggesting it is a disgusting strategy"
jackinthebox.com,2,Decatur and Sahara  drive thru this morning.  Lady almost gave me the wrong order but kept my change of $4.00
jackinthebox.com,1,Rude co workers. And get this apparently they charge 3 dollars for a glass of water. There was no kindness shown to us at all. Alyssa was the lady working there that was of no help and completely not understanding at all. She even slammed the door in our face before we got all of our food. Just plain out rude.
jackinthebox.com,1,It must be nice to give false advertisement and to sell product that looks nowhere remotely close to the false advertisement dictated on a regular basis I buy ultimate bacon cheeseburger only to find paper wafer thin bacon on my sandwich but when you see the advertisement it's got bacon as thick as my finger on the sandwich. Why is it I don't have enough money to sue them for million's of dollars for false advertisement.
jackinthebox.com,2,"Jack in the Vons center on Black Mountain Rd. Stopped for a breakfast Jack and hash browns this morning. Sandwich had the appearance and taste of something that was sitting around for awhile. Hash browns were way under cooked. Went back for a refund and was informed the manager had not informed employees how to do refunds. This situation is clearly at the feet of the manager. As manager you are responsible for the training of your staff. As manager you failed your employees and your customers. The employees present wanted to help however, did not know how to correct the situation. Bad management is the root of underperformance and failure. The manager of this restaurant has failed their company, employees, and customers."
jackinthebox.com,1,"ordered online 3 weeks ago. when I got there, woman tells me that they don't have milkshakes which I've already paid $4.99 for. she doesn't offer a solution. I ask her why she won't give me the $4.99 back and she says I have to contact the Jack in the Box app. I do this and nobody ever replies. today I got an email from Jack in the Box asking me if I am satisfied with how they handled my issue. I checked the box that nobody ever responded at all, which I'm imagining now is probably what happens to anyone who has an issue. How are they still in business?"
jackinthebox.com,1,"Wish I could give 0 stars. I used to love JITB but the last few times it’s been terrible. Their prices have skyrocketed and yet the burgers have shrunk and are super dry, they always mess up the order. Just not worth it. Tried them for the last time to night. Burger King and carls are WAY better if you’re needing fast food. Delicious and actually get what you pay for."
jackinthebox.com,1,"Jack in the Box waters down their sodas. Every Jack in the Box locations I have visited in Southern California has the new soda machine that offers many different types of soda from touching the screen, but compared to every other fast food place or movie theater that has the same type or similar machine, only Jack in the Box sodas have barely any taste. I thought these cartridge based machines were all programmed to mix the sodas to taste just like the syrup fountain machines, but Jack in the Box is altering the mix most likely to maximize the flavor cartridges and save money. On top of this, only Jack in the Box has the highest rate of messing up my orders no matter how many times I have to repeat it, the most unfriendly employees and service all of the drive thru customers before me even though I placed my order way before those customers even arrived. I rarely go to Jack in the Box now and only stop by when the Carl's Jr and Taco Bell nearby haven't opened yet and I'm starving after work and I'm almost home. Jack in the Box needs to focus on training their employees rather than making a new commercial every few weeks."
jackinthebox.com,1,Jack in the box sucks ass and their customer service sucks even more ass. Them asses owe me over 80 dollars in online orders the past year from ordering online and getting there and them mentally incapacitated people told me that they don’t have what I ordered or that their computer system is down so I wait to get a refund which I never get. So honestly screw Jack in the crack eat a dick up is what I say.
jackinthebox.com,5,"CAN WE PLEASE GET A JACK IN THE BOX IN SPRINGFIELD, MISSOURI? I HAVE GROWN UP ON JACK IN THE BOX WHEN LIVING IN TEXAS AND NOW HAVE TO DRIVE TO ST. LOUIS OR KANSAS CITY AREA FOR JACK IN THE BOX. WE HAVE WHATABURGER EVERYWHERE NOW ARPUND US SO PLEASE PLEASE BRING US A JACK IN THE BOX! THANK YOU."
jackinthebox.com,1,"Sullivan, MOI don’t think I’ll get food poisoning since I spit out the bite of so-called taco that must have been made a week ago."
jackinthebox.com,1,"The Jack in the box in Hendersonville NC, has bad service and it is disgusting. The management sucks and never gives the employees the respect they deserve..  My friend that works there really told me the worst. And I really don't understand why that hell hole is still open."
jackinthebox.com,1,"The jack in the box on Washington is so terrible. Went there today, it was only one person working, no manager on site. I will not return to this site and again. Sorry Jack in the box in Beaumont."
jackinthebox.com,5,Great ! 👍🏼 drive thru experience made my food taste better when I didn’t have to deal with groggy atititudes I went to a jack in the box city of San Bernardino 495 N D stYoung lady with 3 stars on her face GREAT customer service thank you evelin
jackinthebox.com,1,"Horrible app don't waste your time I've ordered so much and gained so many points, that could never be used!!"
jackinthebox.com,1,"Horrible service! I went at Jack in the Box which is located at 419 Lodi Eve around 7:30 am.  I was doing a drive through . The guy was very rude on the phone. He said he couldn’t hear what I was ordered! My order was very simple! “ two large fries and one crispy chicken ! He told me to lower my window ! Surprisingly when I told him that my window was down, he was able to hear that😳! I decided to go by his window and place my order from there May be he can read my lips! That was every worse! He started to interrogate me! With his red eyes and mean voice he said if I don’t include a soda in my meal then that is not the menu that he can give me! I decided to leave without getting anything! My question is, if this mature male doesn’t even have an ounce of customer service , what’s the point for him to even show up at work? He should find a job which will allow him to humiliate and undermine his customers! In my opinion, this guy is there for a wrong reason."
jackinthebox.com,1,Yes I ordered $39 worth of food and they left out my $7.99 grilled chicken sandwich and it's pretty close to my house the Jack in the Box off of Ben White Austin Texas that I just drove right back and the window was closed up and there was cars there and I tried going through twice but nobody answered the speaker very dissatisfied with this place horrible service! By the way when I got there it was only 9:40 so I'm guessing they closed early cuz no place closes at 9:40 and I thought Jack and the box was supposed to be 24 hours
jackinthebox.com,4,Love the tiny loaded tacos! A flat box would enable them to cover each evenly with lettuce and cheese and sauce instead of piled on the top!
jackinthebox.com,4,"The new app is a nightmare. However .. here is what isn't. On the Door Dash app they offer any sandwich the option of "" no bun "" and it comes lettuce wrapped. Why is this such a big deal ? If you eat gluten free like I do , it matters. My Jack makes no mistakes on orders, offers lots of customization , has the second best Coke fountain mixture , ( McDonalds is #1 ) and offers new stuff all the time. Do I wish they would add some more GF items like fried zucchini like Carls but GF ? yes. Should they add a smoothie like McDonalds ? yes. Should they offer egg bites like Starbucks , yes. For now though, if you are eating fast food , I say Jack tries hard to make things fun and gluten free."
jackinthebox.com,1,"This is the Jack in the box at 6501 grapevine highway in North Richland hills.I ordered a Texas double Jack with tomato, extra onion, extra lettuce, and no mustard.  I received a Texas double Jack with meat cheese and a bun.  The onion rings, which are normally tasty and fresh, arrived cold and hard, as if they were fried, and then fried again to warm them up. I suppose it is possible the onion rings had just been sitting around for a while at the restaurant.The same thing happened to me 2 weeks earlier on or around October 14th, at the store located at 1491 precinct line road, in Hurst texas.On that particular order I complained to Jack in the box, just like I did with this order, and I received a canned response from Jack in The box, the same canned response for both complaints. It goes as follows...Thank you for sending us your feedback. We value your comments and are committed to providing awesome experiences for all our guests.A Jack in the Box representative will be reviewing your feedback. If you provided feedback about a specific restaurant location, your feedback will be sent to the appropriate district manager or owner/operator. This same person would also contact you if you requested to be contacted about your feedback.Thank you and have a terrific day!The Jack in the Box Guest Relations TeamThis canned response isn't signed with anyone's name, no identification of any kind, I'd like to add also no one has ever contacted me from Jack in The box to try to correct the issue.You decide which title fits, corporate monster or local fast food restaurant.Thanks for listening.P. S. I set the date of experience for October the 31st, I've tried to correct it twice, apparently trustpilot is not getting that correct, keep that in mind."
jackinthebox.com,1,"Went to the Ina and freeway store in Tucson and ordered 4 monster tacos.  Was told I could not have them unless I ordered something else.   There was nothing I saw stating there are ""CONDITIONS"" for ordering MT's. Is not mentioned on the TV ads either."
jackinthebox.com,1,I received the app now there's just a blank white page. For that I am no longer coming back to Jack in the Box ever ever again.
jackinthebox.com,1,The new Jack In The Box app. is not great at all! Why change it to something stupid? The old app. was great. I’m not so sure about what other stupid decisions they’ve made recently.  Lost confidence in the brand because of the new app. !
jackinthebox.com,1,Terrible customer service on 4th plain in Vancouver WA. Rude attitude when asking any questions.
jackinthebox.com,1,"THE APP CHANGED OR UPDATED AND BECAME MY WORST NIGHTMARE. I HAD POINTS THAT ARE NO LONGER THERE. NOW I HAVE TO INPUT THE BARCODE BY HAND. IT WAS BETTER BEFORE....WHAT GENIUS THOUGHT LET'S CHANGE IT AND MAKE LESS USER FRIENDLY? I DON'T KNOW BUT SOMETIMES I THINK PEOPLE IN THESE COMPANIES GET WILD HAIRS UP THEIR BUTTS AND DECIDE TO MAKE STUPID DECISIONS HOPING TO BE RECOGNIZED FOR SOMETHING GREAT! IF IT AIN'T BROKE, LEAVE IT ALONE BEFORE YOU BREAK IT! UGH!!! FOR THOSE OF YOU THAT READ THIS, YOU WILL PROBABLY FIGURE OUT I HAVE A PROBLEM WITH STUPID PEOPLE AND STUPID THINGS. I'VE HAD DOGS THAT HAVE MADE BETTER DECISIONS. ON A POSITIVE, JACK IN THE BOX IS VERY CONSISTENT WITH GIVING OUT MILITARY DISCOUNTS, EVERY LOCATION I GO TO IS ON POINT WITH THAT AND JACK STILL HAS GOOD PRICES."
jackinthebox.com,5,"First time I went to this Jack in the Box there was no one at the register, the young man cooking an order saw me standing there and politely said we'll be right with you mam and his smile was very pleasant. After he finished cooking his order he walked to the counter and said with a welcoming smile how is your day going mam when I said it was going okay he said well let's see if we can't make it ever better and then he kindly excused himself and walked to the left and within 4 seconds another young man was there at the register. Nathan (the cook) said have a great day mam and gave me another happy smile. No matter how busy or how much heat from the grills were this young man went over and above to make my visit well worth it. Because of Nathan, I will be telling all of my friends what a positive experience I had at this Jack in the Box and we shall all continue to visit and eat at the Jack in the Box on North Oracle/River Rd.I hope Nathan reads this review as he truly deserves to be rewarded for his kindness.Thank you NathanSarDea"
jackinthebox.com,2,"The employee I tried to order from didn't even know about a discount Jack in the Box was offering and as a result, refused to apply the deal to the order I would have made."
jackinthebox.com,1,"I went to a Jack in the Box location and purchased a munchie meal.  The signage at the drive through stated that the price was $6 after 9pm.  It was 9:10pm.  I informed the cashier of this at the window, she said that the price was now $8, and they ""hadn't gotten around to changing the sign"" and refused to honor the advertised price.  This is illegal in the state of California, and I attempted to contact the corporate office, but for weeks now my messages have gone unanswered."
jackinthebox.com,1,"Was very hungry April 14, 2022.  Online order at 1195 S Craycroft Rd, Tucson, AZ.  I just setup my app, ordered from the app and drove to pick up my order.  Got home approximately 1.5 miles from Jack in the Box.  Parked in my drive-way, and started eating.  The stuffed jalapeno taste was good, the outside of jalapeno looked terrible.  The tacos ordered were the worse tacos I've ever had, i'm 53.  They were soggy shells, the sides of the taco were smashed against each other.  It was plain sloppy.  The sad part of this incident, it's my 1st time trying Jack In The Box."
jackinthebox.com,2,"Jack in the Box, Hacienda Blvd just north of the 60 fwy.I highly recommend checking your order before you leave the drive thru.  I went to the drive thru this evening, 4/11/2022 and ordered my food.When I drove up to the window I paid for my meal. Before I left I checked my order.  The young lady, whose name on the receipt shows Amanda,  forgot my tacos.  When I informed her about her mistake she told me she did not charge me for it.I became irritated because there are too many mistakes happening at this Jack in the Box, located on Hacienda Blvd just north of the 60 Fwy in Hacienda Heights, CA.She asked me if I still wanted my tacos.  I said yes.  She asked me again if I still wanted to order my tacos.  I said YES again because that was the first item I ordered, pay attention.She then said ""you know what?  I'm not serving you"". She then closed the window on me and walked away.  Luckily there was a gentleman, who I believe may have been the manager, took my order and apologized.I've seen videos of employees at various drive thrus doing this to customers for THEIR mistake.  I believe I met my first ""woke entitled"" person.  God help America if she is our future.  Amanda, if you are reading this, you need to grow up.   You are not meant to serve the public.  Learn from the gentleman who understands ""customer service"".  I Thank the gentleman for his professionalism"
jackinthebox.com,1,"If I could leave a negative score, I would!I have a complaint regarding one of the employees significantly associated with the Las Vegas store, in Whitney, off Boulder Hwy and Russell. I am not sure of his name, because the employee failed to give me a receipt, but he ended up stealing a $20 bill from me early this morning. He seemed to be a light skinned African American gentleman and was very young. He was working the drive thru primarily between 1-130am, on 04/02/2022.This morning the total of my order was $21. I handed the gentleman a $20 bill and asked him to put the $1 and some change on my debit card. Unfortunately, however, he charged my card the entire $21, and pocketed the $20 cash. I did not have enough money in my bank account for the whole amount and am furious about this. I have to now open a report regarding this matter, as this is considered theft. On top of it, he got my order wrong. Something I didn't notice until after I got home.This is extremely frustrating, and WILL NOT be returning to this location again, especially if this is how the employees behave towards their customers. This is not the first time I have had an issue with this store, but always gave it the benefit of the doubt. It's either my orders wrong or something is missing. This was the icing on the cake and has gone too far. I'd suggest not going to this location. There's much more I can say, but I'd rather save it for another time. Thank you for taking the time to read my review."
jackinthebox.com,1,"I didn't want to do this but, I have been calling now for two days and no one will answer the phone. I normally go through the drive through once or twice a week, and yesterday morning, I ordered my usual. When I got to my work desk and took the order out of the bag, I noticed that the container was not very warm. I ordered cheddar french fries. when I took the first bite, I could not believe what I had been served!  The french fries had to be from the night before! They were hard, cold and very disgusting. There is ""No way"" that they could have been from the last twelve hours!!!! I'm so disappointed that this happened and still cannot believe that it did.  Now it's ""Do I ever go back""???????"
jackinthebox.com,1,"DO NOT GO HERE, TERRIBLE!!!!!! I HAVE to give it star because I can't give it no stars. I have been there so many times for so many years and kept giving the so many chances because they are always messing up but the last few times we went (a lot of time between visits), I said that was it. The last time before this time, I complained and got an email from the manager offering me 2 free meals but I declined and just never went back. My husband really wanted breakfast jacks and I told him no but he insisted on giving them ANOTHER chance and it was another BIG MISTAKE. We used the app to place the order because it's normally so much easier and faster with all the other fast food restaurants but not this one. He placed the order, let them know we were on the way around 7:13 and waited in the drive thru to pick it up and all for them to tell us that we had to wait because the bacon was taking awhile to cook. Another worker came and told us that we had to wait because the eggs were taking awhile to cook, I mean really, make up you mind. This is happening while another worker that looks like a manager was out in the front pacing on the phone. No masks, no covid precautions at all, SUPER SCARY! The order came out around 7:40. Get home and the food isn't warm, there's hardly any eggs or bacon on the sandwiches, you know, the two things we were supposed to wait on!!! Go to Whataburger and pay the extra money because you will get great service and great tasting food, trust me, that's where we go because they always screw up here at this crappy Jack in the Box."
jackinthebox.com,1,"At 500 S Illinois St, Belleville IL jack in the box location, this happened to me:I ordered a buttery Jack sandwich, which I didn't eat right away because I was driving. I go to eat my sandwich and there is no bacon or meat on my sandwich,  the only thing I requested extra were sauteed onions. I drove back to have my order fixed and to complain, the manager returns with my order, I ask and I  quote can I  have a  free desert or something with my order because I don't see how you didn't put the burger meat and bacon on my sandwich and I had to drive all the way back here to have it fixed. He says to me he is not authorized to do that, I ask is there no manager on staff tonight? He says he is the manager and goes on that he will not be giving me anything,  at all and that I  was rude, I said I was not rude I simply asked, I continued as he argues over me asking him for his name which he would not provide, he then goes on and says I'm holding up the line, I said that's ok, I'll just call corporate, he tells me back I'm calling them too, I'm calling the police you're holding up the line. I said that’s ok, you don't have to worry about me coming back and yes I'm calling corporate and I proceeded to leave."
jackinthebox.com,1,"I have been trying to call and place and order , but jack in the box doesn't answer the phone. I watched several cars go thru drive thru. I'm sitting at my hotel seeing customer after customer go thru drive thru and I can't order a pick-up. Never come here again, extremely disappointed watching ppl inside ignore you."
jackinthebox.com,5,Jack in the Box is my go to. Very nice and quick service. Above all they keep clean always!
jackinthebox.com,5,"My family an I had lunch @ the JIB store # 8140. The employee that served us was Great!!! His name is Sean. He was very nice to all of us, even joked with my grand kids. He made our visit less stressful. We hope to see him @ that store next time we go in. Your company need's more employee's just like him. Very nice young man!!!!!!!!!!!"
jackinthebox.com,1,They made a fraud transaction from my credit card!I’m currently in an overseas country and I’ve got a notification from my bank says that Jack in the Box company charged $27.46 of my credit card that’s why they blocked my card! Now I have to wait for a new card and I have to find a way to deliver it to where I am now! It’s totally pain in the a**! I ask everyone to stay away from these thieves!
jackinthebox.com,3,ok today I got to jack in the box drive up and they were open. last week Sunday they were closed but there was no sign taped up in drive up . it was only about 330pm .  which I find out today they are close a few weekend like that. so I then continue to order. and I order the fish deluxe sandwich. and diet cokes. which then they say they are out of diet cokes.  :(  .  then I say tea instead. then when I get to the front the cashier tells me sorry I just found out were have run out of fish sandwiches. :(  which I then order something else.  the cashier was very very nice . I'm hoping the next time I go in they have fish sandwiches and diet cokes.
jackinthebox.com,1,I go to this jack in the box 7th street and union hills it is close to my house. Their not busy during this covid 19 so you would think they could get the order right. We love their popcorn chicken and it's a good value and great taste. This time we got crumbs of chicken and we ordered the large . we ask for hot sauce and ranch in which we didn't get. Someone in the kitchen today doesn't like their job much or just don't care. We get home to crumbs of chicken.
jackinthebox.com,1,Stanwood WA location keeps messing up orders vs. what is delivered at both in store and drive thru for no cheese orders fir my lactose intolerant wife.  I am done trying.  No more JITB fir us!
jackinthebox.com,4,"Ain't throwing stones, ain't throwing rocks,Just keeping it real on this review of Jack in the Box,Initially it was going to be a very poor ratingBut honestly after my last visit that score i began debating,Obviously they all improved quite a lot,After giving my initial complaint some serious thought.Gotta give credit where credit is due,It's not all about negativity when uploading a review,Even the food is better,So I'm going to cancel sending JIB executives that dear John letter,And instead congratulate their employees for doing much better!Drive thru and allThese JIB employees on Birch in Calexico are now standing tall!"
jackinthebox.com,4,"The food is not bad, cheap price, good quality"
jackinthebox.com,5,"Maybe not the ""highest quality"" food out there, but the tacos are legendary and the new, remodeled stores are nice. Most are 24/7. Good employees."
jackinthebox.com,3,There's far too much salt in their food and too much sugar in their drinks. Everything else was very good though.
jackinthebox.com,5,"Good afternoon to everyone that work for Jack in the box Customer Center.I do hope that all of yous are doing ok smile.Also I do hope that all of yous will have a very wonderful day and yes always enjoy life ok smile.In ending I like to say that all the people listed below are always so very Professional Helpful and very Caring to me and others too ok smile.Here are the names ok smile.******************************* (  Anthony -Cook , Alima- Fryer, Ashley- Shift Leader, Durgne-Store Manager.********************************************Finally I must say that everyone mention above are always very Positive Representatives for the very wonderful Jack in the box Business that they all work for ok smile.Sincerely,Angela  HansenMorris  W  Conway  Jr"
dairyqueen.com,5,U want food fast tast good ?   Well than step up to the big DQ.  It’s the best
dairyqueen.com,1,"I’m honestly really disappointed and pretty pissed.I went with my mom recently, and as soon as we walked in, the place reeked of sweat. It was gross. We tried to push past it and still ordered food, but that was a mistake too—the food was absolutely terrible. I usually come here for a quick bite or a Blizzard as a treat, but after this experience, I’m seriously reconsidering ever coming back to DQ. It’s not worth it anymore."
dairyqueen.com,5,I've been going here since I was a kid and now I take my own kids her! Gotta love this place.
dairyqueen.com,5,I HAVE ATTENDED THE DAIRY QUEEN ON THE BYPASS FOR YEARS AND I WILL SAY IT IS THE ONLY PLACE WHERE THEY PLAY CHRISTIAN MUSIC AND I LOVE THAT. IT IS JUST A GOOD PLACE TO UNWIND AND ENJOY A MEAL. THANK YOU FOR ALL THE CUSTOMER SERVICE I HAVE RECEIVED THROUGH THE YEARS. GOD BLESS AND COVER THOSE WHO MADE ME FEEL SAFE AND WELCOMED.
dairyqueen.com,1,I had an issue with a DQ double charging my card and they emailed me saying they sent a gift card.  I said I didn't want it but they still sent the card and it had a $0 balance.  The handling of this whole issue has been absolutely terrible for everyone from the franchise owner to DQ corporate.
dairyqueen.com,2,Dairy Queen Timberlake Rd Lynchburg Va- staff act like you’re bothering them when you walk into the store! Waited more than 5 mins just to be greeted. Had to go back to counter after waiting more than ten mins for food! She threw it across the counter like I was at fault! Terrible customer service!
dairyqueen.com,1,"Purchase on 5/30/2025 at 2:32pm at DQ in Stillwater, MN ( barcode 3970627708030 )I received zero points for this purchase. I scan the barcode an I got a message that I had a purchase within 24 hours, that's correct it was lunch with my wife 23 hours and 52 minutes before this purchase. Should have waited 9 minutes.So what is DQ saying that I shoudn't be eating at DQ a lot?I appreciate a response to this message. I can find other places to eat.Floyd"
dairyqueen.com,5,"Stopped in the Hutto Mayfield Dairy Queen for lunch. Everything was what we expected, Hot food, friendly service, and their standard Coke Machine allowing the customer to choose from a long list of beverage choices. This the only time I get a drink out because I can choosem caffeine free and sugar free."
dairyqueen.com,1,"So the other day, I hadn’t eaten all day—and at 8:00 PM, running on fumes and questionable life choices, I decided to give the nearby Dairy Queen a shot. Big mistake. Huge.I’m not sure if the owner knows, but the wholesome charm this place used to have? Yeah, it packed up and moved across the street to Sheetz, where they still serve food like they actually care.Let’s talk about the sandwich. Cold. I mean, iceberg-level cold. Like it skipped the grill and took a detour through a meat locker. And onions? Oh, I asked for onions. What I got were half a produce aisle. These things were basically whole onion slabs trying out for a leading role in a stir fry. I also asked for extra lettuce—and what I got was something you’d need a microscope to see. I’ve seen more greenery on a dust bunny. At this point, I wasn’t sure if it was garnish or a clerical error.Then came the surprise items in the bag—things I never ordered. No explanation. No apology. Just mystery munchies and confusion.But here’s the real heartbreak: they took chicken off the menu. The best thing they had. Gone. Just... vanished. Like it never existed. You had ONE job, DQ. One juicy, crispy, delicious job—and you gave it up like it was holding you back.Look—I get it. It’s fast food. It’s supposed to be simple. But “simple” shouldn’t mean “sloppy.” People are spending their hard-earned money, especially in times when eating out feels like a luxury. If I’m trusting you with my last meal of the day, the least you can do is serve it hot, right, and with a side of basic courtesy.And just in case the management hasn’t noticed: there’s a Sheetz literally across the street. They smile. They get the order right. Imagine that.DQ, you should be worried. Because the next time I’m hungry, tired, and out of options, Sheetz is looking like a five-star resort.Just saying: people remember who filled their stomachs with care… and who served them frostbitten food, mega-onions, and a lettuce leaf you’d need lab equipment to identify. Ok you have one thing going for you…one older person, hopefully the manager who runs around cleaning up everyone's mess, while everyone else stands looking at her wondering why she has so much energy.  Don’t lose her!"
dairyqueen.com,1,"DQ Buster bars and the Heath Dilly bars have always been  a favorite treat in our household. My question is when did they stop making them with quality ingredients and  not with their soft serve DQ ice cream?! The buster bars were made with a darker, no flavor chocolate and the ice cream tasted like a golden vanilla. The Heath dilly bars were horrible. Very little Heath flavor.  The ice cream again was off, a yellow color and powdery tasting. I have always been able to eat DQ boxed treats and not have stomach issues, but after trying to eat one dilly bar, I was having lactose issues.We will not be purchasing the boxed treats ever again."
dairyqueen.com,1,"Last evening, going through the drive-through the first person who took my one order of one Arnold Palmer was very uninterested in what I wanted, and when I got to the window, I had my hand extended to her with the money in it, and she closed the window and walked away and left me there.. By this time another person came to the window another woman who was rude and told me I was rude and said she wasn’t serving me tho I had my money in hand again still holding it. She closed the window and walked away and would not service me. I go to that location at least five times a week. I know pretty much everyone who’s in there.And was very insulted …and ….how dare any of them act like I owe them anything? What is this a sense of entitlement in Austin, at Dairy Queen of all places?"
dairyqueen.com,1,"Lord have mercy on this establishment! I received a gift card and thought I'd treat myself to dinner! I don't normally eat fast food but thought I'd try my luck at the Dairy Queen on hodgson memorial! The single flame burger was $7.00 and taste like, crap! The burger was, literally thrown together with a pile of hot sauce, no lettuce or flavor.....just sloppy, hot and no flavor! I really hate that I was given a gift card and this was the result! I sent two emails to corporate to ask for my gift card to be reimbursed for the ""mess"" I purchased and heard from, no one! People, do yourself a favor, make your own shakes and grill your own burgers. Dairy Queen has gone from from a 10 to a 1, especially since corporate has not followed up! My birthday dinner of this gift card was a nightmare! I ended up trashing the burger after a few bites and was able to at least eat my greasy onion rings! Oh, I forgot to say, I ordered through the app and still had to wait 25 ins. for the nasty burger! Times are too hard for ""fast food"" to be so trifling! Save your money, people...let Dairy Queen go!!!!! I have. Until someone responds to my post to reimburse, I will tell everyone I see to, stay clear of Dairy Queen until you all get it together! No one, at least, I'm not that desperate to settle for slop!!!!***Update**** I did not hear back from Dairy Queen, regarding any credit or anything. Contacted, corporate to check into this franchise! I feel cheated! Stick with the ice cream! Good luck, public!🤞🏼"
dairyqueen.com,5,"This review is for the Beverly MA Dairy Queen. Always very happy with the service and kindness of the employees at this Dairy Queen. Especially within the last few weeks Isaiah, Karley C. and Olivia. And for you reading this there is nothing sweeter than the love of God for you who sent his son Jesus to die on the cross for your sins and if you believe in him you would not perish but have eternal life. John 3:16"
dairyqueen.com,1,"I went to this place with my kids, excited for the free cone deal that they promote if you have their app—which I did. But of course, things didn’t go as planned. An error popped up, and despite having the app, they refused to honor the deal. Fine, I thought I’d just grab a mini Blizzard instead, but then they told me I needed the app, which was absolutely ridiculous since I already had it. The service here is atrocious—rude, unhelpful, and completely disrespectful. I wouldn’t recommend this place to anyone. Stay far, far away."
dairyqueen.com,1,"Well there's nothing like getting skipped you know when you order your food before the person behind you and they get their food first and when mention something to the staff they straight ignore you, and it smelled in there"
dairyqueen.com,3,I got charged $4.89 for a mini blizzard in Nebraska. That's atrocious February of 2025
dairyqueen.com,1,"In te past month I’ve ordered three times on line , given the time then still waited 1 whole hour then some. Food was good but might as well close the cave city ky branch. Once when ordered 2 heartier didn’t start my order till I walked in to pick it up."
dairyqueen.com,5,"Service was above and beyond. Michelle and ally were pleasant, friendly and eager to assure our satisfaction. Lexington Va"
dairyqueen.com,3,"Service was good, I had ice cream as usual and I always go there with some friends to have some good time. Average."
